Obesity, 2, 1.6651073032713362
Ataxia, 2, 2.4393194255538804
Torticollis, 1, 2.154990922649467
Mental Retardation, 3, 2.716340052218143
Perceptual Disorders, 3, 4.158172098642515
Muscle Hypotonia, 1, 1.6565111347057753
Ophthalmoplegia, 1, 1.3298472691830825
Seizures, 1, 0.8451669255214139
Deafness, 1, 1.2285271630622612
Vision Disorders, 8, 5.307915454943273
Blindness, 1, 1.0981383550099497
Color Vision Defects, 2, 5.133219792664018
Photophobia, 1, 2.85429196878379
Vision, Low, 1, 2.2560435300466404
Proteinuria, 1, 1.2489777735335519
