Edema, 2, 1.1917561882057641
Hydrops Fetalis, 2, 4.682000505045212
Eye Manifestations, 1, 1.507876973895496
Ataxia, 1, 1.2196597127769402
Cerebellar Ataxia, 1, 1.7087856229578182
Athetosis, 1, 2.5821623093394943
Chorea, 1, 1.9929833713269882
Dystonia, 7, 10.752763234661318
Myoclonus, 1, 1.775070869430331
Mental Retardation, 1, 0.9054466840727143
Hallucinations, 1, 1.7232881843244452
Psychomotor Disorders, 1, 1.3316409916371095
Muscle Hypotonia, 1, 1.6565111347057753
Ophthalmoplegia, 1, 1.3298472691830825
Sensation Disorders, 1, 0.34332190427163967
