Fever, 5, 0.36616295171598906
Fever of Unknown Origin, 1, 0.17430342719128555
Body Weight, 1, 0.04058226094604488
Hypergammaglobulinemia, 1, 0.1986737901120566
Hyperkinesis, 1, 0.27698673265974755
Psychomotor Agitation, 1, 0.2653393207887113
Learning Disorders, 2, 0.41064370241906245
Delirium, 1, 0.2465732018851836
Consciousness Disorders, 1, 0.10378177963876661
Pain, 1, 0.03897297666109326
Headache, 6, 0.6279689098099794
Paralysis, 1, 0.05732256704010992
Facial Paralysis, 1, 0.16057146471902176
Seizures, 10, 1.0
Hearing Disorders, 1, 0.08696703015243232
Hearing Loss, 2, 0.19015191445810306
Vision Disorders, 1, 0.07850395132991966
Abdominal Pain, 1, 0.10039243757958793
Chest Pain, 1, 0.13009984148138948
