Fever, 1, 0.025962174132499554
Body Weight, 15, 0.2158063207447947
Weight Gain, 4, 0.24944482878536975
Cachexia, 1, 0.08367139036861546
Obesity, 16, 0.5587613808176429
Obesity, Morbid, 1, 0.07352943158339605
Edema, 1, 0.024994910688771955
Fatigue, 2, 0.09547099470984931
Feminization, 2, 0.3156367093002487
Hot Flashes, 7, 1.0
Pain, 12, 0.1657988393083453
Pain, Intractable, 4, 0.33439350674921725
Sleep Disorders, 1, 0.06262585381125688
Arthralgia, 7, 0.43377139307307383
Anorexia, 1, 0.07656301931723805
Constipation, 1, 0.06685893608176109
Vomiting, 1, 0.035382276921754635
Anoxia, 2, 0.08405952529167579
Virilism, 2, 0.1868337373001406
Hirsutism, 1, 0.1041830805530028
