Obesity, 2, 0.3137026799702731
Ataxia, 2, 0.459562599717397
Torticollis, 1, 0.40599571356068215
Mental Retardation, 3, 0.5117526975092284
Perceptual Disorders, 3, 0.7833907932293837
Muscle Hypotonia, 1, 0.3120831800670568
Ophthalmoplegia, 1, 0.25054040149501494
Seizures, 1, 0.1592276540000855
Deafness, 1, 0.23145190866183282
Vision Disorders, 8, 1.0
Blindness, 1, 0.20688693411407885
Color Vision Defects, 2, 0.9670877082044402
Photophobia, 1, 0.5377425456401311
Vision, Low, 1, 0.42503381020238035
Proteinuria, 1, 0.23530476024639319
