Fever, 2, 0.00917803353792108
Hypothermia, 8, 0.1153930729009459
Body Weight, 322, 0.8188556678409483
Birth Weight, 19, 0.19822611516649205
Weight Gain, 15, 0.16534244633911516
Weight Loss, 26, 0.1927833085474925
Emaciation, 2, 0.027175658944115066
Cachexia, 11, 0.16268527923610288
Fetal Weight, 1, 0.026518654202740043
Obesity, 162, 1.0
Obesity, Morbid, 1, 0.012996900522516243
Thinness, 2, 0.039601490533377144
Cardiac Output, Low, 1, 0.01588742492840653
Edema, 9, 0.03976240870030793
Fatigue, 1, 0.008437621468773748
Neurologic Manifestations, 1, 0.0005185697252279821
Decerebrate State, 1, 0.021832842239907103
Ataxia, 2, 0.018085954326968853
Chorea, 1, 0.014776665102006396
Hyperkinesis, 4, 0.06942792846727355
Dysarthria, 1, 0.015025800023404909
Learning Disorders, 6, 0.07719722165928367
Confusion, 1, 0.011187861722832933
Delirium, 1, 0.015451161196464516
Coma, 2, 0.01945649737348692
Syncope, 1, 0.011053982509342706
Memory Disorders, 2, 0.02176847968837067
Korsakoff Syndrome, 1, 0.02987880921644794
Mental Retardation, 1, 0.006713293553150033
Muscle Hypotonia, 1, 0.012281944058064995
Muscle Weakness, 1, 0.0073623778676248945
Muscular Atrophy, 5, 0.05415517854681269
Sarcopenia, 1, 0.03532070946077094
Pain, 2, 0.004884372998303396
Back Pain, 1, 0.008503723045400776
Paralysis, 1, 0.0035920376454547038
Psychophysiologic Disorders, 2, 0.021983614698337962
Seizures, 3, 0.018799075988386593
Hearing Disorders, 1, 0.005449666027732944
Paresthesia, 2, 0.020137628478798252
Sleep Deprivation, 1, 0.01909870085933937
Anorexia, 7, 0.09473177570381694
Coprophagia, 1, 0.036429389235424575
Diarrhea, 12, 0.08213801701757784
Diarrhea, Infantile, 1, 0.016913938482372992
Hyperphagia, 9, 0.16010435805480966
Bulimia, 3, 0.06147656532432999
Nausea, 1, 0.008443107480420091
Vomiting, 6, 0.03752456045228098
Hyperemesis Gravidarum, 1, 0.021316853606455435
Anoxia, 13, 0.09657814864451629
Hypercapnia, 3, 0.04695468324681297
Hyperoxia, 1, 0.02186631563491944
Hyperventilation, 1, 0.01560815991794058
Skin Manifestations, 1, 0.004540227311910875
Proteinuria, 2, 0.018520702726251555
Albuminuria, 1, 0.015311263755492546
