Cyanosis, 1, 0.00034603439269095517
Edema, 7, 0.0008278950690670007
Eye Manifestations, 1, 0.00029928554749757586
Fatigue, 2, 0.0004517489108276279
Neurologic Manifestations, 1, 1.3882070286448215e-05
Dyskinesias, 1, 0.00014845458300217037
Ataxia, 1, 0.00024207977919853891
Tremor, 1, 0.00034522919316984385
Language Disorders, 1, 0.00021391069210777427
Agraphia, 1, 0.0006649407359792872
Anomia, 3, 0.0020364786458088226
Dyslexia, 4, 0.0021257140567719594
Dyslexia, Acquired, 3, 0.0020953918667992017
Learning Disorders, 5, 0.0017221362349450029
Confusion, 1, 0.00029949816820322504
Memory Disorders, 3, 0.0008741107040048303
Amnesia, 1, 0.00043099963070493175
Mental Retardation, 14, 0.0025160006802245056
Perceptual Disorders, 4, 0.001100426480122658
Agnosia, 13, 0.006544083212677046
Prosopagnosia, 1, 0.0008344592516115217
Hallucinations, 1, 0.0003420406682179296
Illusions, 3, 0.0018398381391110262
Muscle Weakness, 1, 0.00019709026975847164
Muscular Atrophy, 2, 0.0005798919284240851
Spasm, 1, 0.00027137916006539326
Pain, 1, 6.537713827958999e-05
Hemiplegia, 1, 0.00025696045648553734
Ophthalmoplegia, 1, 0.00026394996073015095
Paresis, 1, 0.00025559161375149196
Pupil Disorders, 2, 0.0006931460257159542
Miosis, 2, 0.0008318155531053705
Hearing Disorders, 2, 0.00029177425196350644
Deafness, 3, 0.0007315194096959825
Olfaction Disorders, 2, 0.0009083423183911473
Hypesthesia, 1, 0.0003417772555585069
Taste Disorders, 1, 0.0004716100049549567
Vision Disorders, 35, 0.004609161122532117
Amblyopia, 22, 0.011193879333235523
Blindness, 7, 0.0015257203415655611
Blindness, Cortical, 1, 0.0005844634497204376
Color Vision Defects, 1963, 1.0
Diplopia, 3, 0.0009790087391180497
Hemianopsia, 12, 0.004958983868309766
Photophobia, 6, 0.003399143362691581
Scotoma, 14, 0.0066167536028478345
Vision, Low, 6, 0.0026866962017094943
Sleep Deprivation, 1, 0.0005112707024935508
Pseudophakia, 3, 0.0022342458212045962
Hematemesis, 1, 0.0004140047762630762
Anoxia, 2, 0.00039775220851746704
Hyperoxia, 1, 0.0005853595298417425
Jaundice, 2, 0.0005774664861362702
