Fever, 2, 0.005800087071355582
Hypothermia, 1, 0.009115376778307807
Body Weight, 24, 0.03856981913704437
Birth Weight, 14, 0.09230392684449382
Fetal Macrosomia, 1, 0.015634253443062858
Obesity, 17, 0.06631606976717029
Cyanosis, 26, 0.21238821079245698
Edema, 4, 0.01116799060015211
Hydrops Fetalis, 1, 0.010968799270296807
Eye Manifestations, 3, 0.021195554976732183
Fatigue, 2, 0.0106643626854979
Hypergammaglobulinemia, 1, 0.007867571500925239
Neurologic Manifestations, 7, 0.0022939823465722114
Chorea, 14, 0.13073423779342228
Dystonia, 1, 0.007197466821222057
Apraxias, 1, 0.011169216763220914
Aphasia, 1, 0.008483888871264632
Unconsciousness, 1, 0.004348033572776331
Coma, 1, 0.0061477972598140505
Syncope, 1, 0.006985598905749027
Amnesia, Transient Global, 1, 0.01920527452165851
Mental Retardation, 3, 0.012727460729891844
Muscle Weakness, 1, 0.004652677777653684
Muscular Atrophy, 1, 0.006844706976467847
Headache, 4, 0.016578567629215973
Facial Paralysis, 1, 0.006358702267534451
Hemiplegia, 1, 0.006066023488075402
Ophthalmoplegia, 1, 0.006231023572126137
Paresis, 1, 0.0060337094414327115
Paraparesis, Spastic, 1, 0.014858732530563997
Psychophysiologic Disorders, 2, 0.013892614236662965
Seizures, 1, 0.003960045004672104
Dizziness, 1, 0.006290174271734364
Hearing Disorders, 1, 0.003443933533263079
Paresthesia, 1, 0.006363018728633679
Vision Disorders, 1, 0.0031087918031107034
Amaurosis Fugax, 2, 0.032902378820677286
Scotoma, 1, 0.011157187184875437
Vision, Low, 1, 0.010570733001616565
Vertigo, 1, 0.00747926751856542
Oral Manifestations, 1, 0.008742128715187567
Chest Pain, 1, 0.00515201227367009
Angina Pectoris, 1, 0.006806574369726562
Anorexia, 1, 0.008552291811531467
Nausea, 1, 0.005335648245009852
Anoxia, 213, 1.0
Fetal Hypoxia, 3, 0.03843378723185008
Apnea, 1, 0.008792627475503743
Dyspnea, 3, 0.014129953427057744
Hemoptysis, 1, 0.007951672803257587
Hypercapnia, 6, 0.05934631860173494
Hypoventilation, 5, 0.05906923388716751
Jaundice, 1, 0.006816078466680614
Pruritus, 4, 0.02747479366990337
Purpura, Thrombocytopenic, 1, 0.006629565556280507
Proteinuria, 9, 0.05266897271185799
Albuminuria, 1, 0.00967600113765364
Virilism, 3, 0.03130473411078092
Hirsutism, 1, 0.011637525722721346
