Cyanosis, 1, 0.21679416833379803
Heart Murmurs, 1, 0.29389252824029977
Myoclonus, 1, 0.22073127027955639
Paralysis, 1, 0.060244345399119145
Chest Pain, 3, 0.4101934120164857
Angina Pectoris, 1, 0.18064216572431802
Cough, 2, 0.3269749288243235
Dyspnea, 8, 1.0
Hemoptysis, 3, 0.6330970551208334
Respiratory Sounds, 3, 0.6115327687323653
