Fatigue, 1, 0.08379018338238883
Dyslexia, 1, 0.19713824025511203
Speech Disorders, 1, 0.0848874985355785
Learning Disorders, 1, 0.12776841955956167
Mental Retardation, 15, 1.0
Muscle Hypertonia, 1, 0.10900108964292278
Muscle Hypotonia, 3, 0.365899210598411
Muscle Weakness, 1, 0.07311242794450518
Muscular Atrophy, 1, 0.10755809224996937
Hemifacial Spasm, 1, 0.23865995242950885
Pain, 2, 0.04850448799468467
Paresis, 1, 0.09481403352142159
Seizures, 7, 0.43559851601192556
Hearing Loss, 2, 0.11832841679253757
Deafness, 5, 0.4522729626797113
Hearing Loss, Sensorineural, 2, 0.17889599050343533
Vision Disorders, 3, 0.14655516300165183
Cafe-au-Lait Spots, 3, 0.7297896945944884
Pruritus, 3, 0.32380528511915724
Proteinuria, 2, 0.18392067996253209
Hirsutism, 1, 0.18287270288549126
