Fever, 2, 0.031071436049226856
Fever of Unknown Origin, 1, 0.03697710108132307
Body Weight, 12, 0.10331048948087848
Birth Weight, 5, 0.1765992921902623
Obesity, 3, 0.06269283735967965
Cyanosis, 1, 0.04376066075229553
Edema, 3, 0.044870727990195286
Hydrops Fetalis, 3, 0.17628167001853925
Mobility Limitation, 1, 0.06937452560357894
Neurologic Manifestations, 1, 0.0017555728019420691
Cerebellar Ataxia, 1, 0.04289157779088639
Hypokinesia, 1, 0.07227204492839878
Speech Disorders, 1, 0.028938919955310855
Memory Disorders, 1, 0.03684764943010383
Mental Retardation, 44, 1.0
Psychomotor Disorders, 1, 0.03342501388996418
Muscle Cramp, 1, 0.056289649858039734
Muscle Hypertonia, 1, 0.03715946237826913
Muscle Spasticity, 2, 0.08671160654623716
Muscle Hypotonia, 5, 0.2078972787490972
Muscle Weakness, 3, 0.07477407403415302
Muscular Atrophy, 1, 0.036667531448853194
Myotonia, 13, 0.9965606512882808
Pain, 8, 0.06614248362911546
Back Pain, 1, 0.02878861639520181
Low Back Pain, 1, 0.03992055299769143
Paralysis, 3, 0.036481595167206816
Facial Paralysis, 2, 0.06812794650532514
Hemiplegia, 1, 0.03249607438027509
Paraplegia, 1, 0.032065521464741766
Quadriplegia, 1, 0.03436625393595354
Seizures, 2, 0.04242842688427847
Hearing Disorders, 2, 0.03689874280165315
Hearing Loss, 7, 0.14118731549109598
Deafness, 11, 0.3392047220097835
Hearing Loss, Conductive, 4, 0.22765460878580387
Hearing Loss, Sensorineural, 7, 0.21345544321432622
Blindness, 3, 0.08269185914182045
Hoarseness, 1, 0.05562615872926795
Oral Manifestations, 2, 0.09366428123106621
Arthralgia, 4, 0.14832458099638965
Pain, Postoperative, 1, 0.04211520808109064
Diarrhea, 2, 0.046345188077366456
Diarrhea, Infantile, 1, 0.057260670896899984
Anoxia, 2, 0.0503010678362092
Apnea, 1, 0.04710266569255796
Cough, 5, 0.16500258107446164
Dyspnea, 1, 0.025231686977920244
Hemoptysis, 9, 0.38337856131484765
Skin Manifestations, 3, 0.04611163665553984
Cafe-au-Lait Spots, 2, 0.16586129422602008
Purpura, 1, 0.02668744571129444
Purpura, Thrombocytopenic, 1, 0.03551500515111808
Proteinuria, 1, 0.03135011590270433
Hirsutism, 1, 0.06234296689278112
