Hyperkinesis, 1, 0.007471340953725001
Apraxias, 1, 0.007607854293592715
Catatonia, 3, 0.025869537741005543
Language Disorders, 4, 0.013758457403515717
Agraphia, 1, 0.010692030750880035
Dyslexia, 1, 0.00854519765175423
Language Development Disorders, 4, 0.031743680934324864
Speech Disorders, 5, 0.018397761190594428
Aphasia, 11, 0.06356632780820105
Echolalia, 70, 1.0
Mutism, 1, 0.00932689868024262
Stuttering, 1, 0.010606918600048651
Confusion, 1, 0.004815833127662181
Mental Retardation, 5, 0.014448740201623806
Deafness, 1, 0.0039208647227867086
Blindness, 2, 0.007009453378572682
