Asthenia, 1, 0.08333712249173643
Fever, 40, 1.0
Fever of Unknown Origin, 14, 0.8330471342205703
Body Weight, 6, 0.08312336233607165
Weight Loss, 13, 0.5251214972983199
Obesity, 2, 0.06725666757120015
Chills, 1, 0.1448118231275035
Edema, 2, 0.04813716786816252
Eye Manifestations, 3, 0.1827175585122588
Fatigue, 3, 0.1378991714387158
Heart Murmurs, 1, 0.09546265278451262
Hypergammaglobulinemia, 3, 0.20346862221552264
Intermittent Claudication, 1, 0.08960124115738222
Neurologic Manifestations, 1, 0.0028250590013939067
Cerebellar Ataxia, 2, 0.13804182633507103
Delirium, 2, 0.16834936517310184
Consciousness Disorders, 1, 0.035428823134755594
Muscle Weakness, 1, 0.04010868906288912
Pain, 7, 0.09313163557002076
Back Pain, 1, 0.04632649799254797
Low Back Pain, 2, 0.12847990976163703
Headache, 1, 0.03572913523809668
Ophthalmoplegia, 2, 0.10742982812962906
Paraplegia, 2, 0.10319935459030592
Vocal Cord Paralysis, 1, 0.08028997752644831
Seizures, 1, 0.03413780651870949
Vision Disorders, 8, 0.21439621611639872
Blindness, 3, 0.13306732751394357
Scotoma, 3, 0.2885436127323811
Voice Disorders, 1, 0.06726222190317244
Dysphonia, 2, 0.27866407148713607
Hoarseness, 4, 0.3580533493279084
Oral Manifestations, 7, 0.5275343305493745
Abdominal Pain, 2, 0.06854355220067186
Abdomen, Acute, 1, 0.05806724520757198
Colic, 1, 0.08622626921623805
Chest Pain, 4, 0.17765292866425797
Angina Pectoris, 1, 0.05867648438711927
Anorexia, 1, 0.07372554675746142
Diarrhea, 4, 0.14915689124873793
Hiccup, 1, 0.11930628029820677
Nausea, 3, 0.13798883135808213
Vomiting, 5, 0.17035493994637643
Hematemesis, 1, 0.08425169269916712
Anoxia, 1, 0.04047211380616316
Cough, 10, 0.5310426618616727
Dyspnea, 5, 0.20301352452736154
Hemoptysis, 9, 0.6169308697342736
Respiratory Sounds, 1, 0.06621302546364445
Skin Manifestations, 9, 0.22260784752184265
Jaundice, 3, 0.17627524508233575
Purpura, 2, 0.08589060920458648
Purpura, Thrombocytopenic, 4, 0.2286022769906819
Purpura, Thrombotic Thrombocytopenic, 1, 0.08821723281038238
Proteinuria, 1, 0.050448450231003104
Urinary Incontinence, 1, 0.06533490844900253
